bat_time,info_date,ifrs_date,stock_code,stock_country,ifrs_type,vesting_type,vesting_type_detail,stock_name,stock_revenue,operating_income,net_income,operating_income_ratio,income_ratio,roe,debt_ratio,quick_ratio,reserve_ratio,stock_eps,stock_per,stock_bps,stock_pbr,dividend_per_share,dividend_yield_ratio,dividend_payout_ratio,etc1_string,etc2_string,etc3_string,etc1_int,etc2_int,etc3_int
55:26.6,00:00.0,00:00.0,332290,1,2,1,1,대신밸런스제7호스팩,-,-,-,,,-0.21,11.07,,1883.66,-4,-518.67,1984,1.07,,,,,,,0,0,0
55:26.6,00:00.0,00:00.0,332290,1,2,1,1,대신밸런스제7호스팩,-,-,-,,,-0.23,11.3,,1880.85,-3,-468.12,1981,1.06,,,,,,,0,0,0
55:26.6,00:00.0,00:00.0,332290,1,2,1,1,대신밸런스제7호스팩,-,-,-,,,-0.24,11.45,,1878.66,-2,-460.63,1979,1.1,,,,,,,0,0,0
55:26.6,00:00.0,00:00.0,332290,1,2,1,1,대신밸런스제7호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,1,1,1,대신밸런스제8호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,1,1,1,대신밸런스제8호스팩,-,-,-,,,,6.58,,1792.83,-69,-28.89,1893,1.06,,,-,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,1,1,1,대신밸런스제8호스팩,-,-,-,,,0.39,6.92,,1800.2,7,284.43,1900,1.1,,,-,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,1,1,1,대신밸런스제8호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,2,1,1,대신밸런스제8호스팩,-,-,-,,,,6.78,,1790.71,-1,,1891,1.06,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,2,1,1,대신밸런스제8호스팩,-,-,-,,,,6.89,,1789.07,-2,-442.28,1889,1.07,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,2,1,1,대신밸런스제8호스팩,-,-,1,,,0.39,6.92,,1800.2,11,284.43,1900,1.1,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,2,1,1,대신밸런스제8호스팩,-,-,-,,,0.35,6.92,,1800.2,-2,317.93,1900,1.1,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,2,1,1,대신밸런스제8호스팩,-,-,-,,,0.32,7.13,,1796.75,-1,358.15,1897,1.14,,,,,,,0,0,0
55:27.0,00:00.0,00:00.0,336570,1,2,1,1,대신밸런스제8호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,1,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,1,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,1,1,1,대신밸런스제9호스팩,-,-,-,,,,12.21,,1704.77,-15,-141.4,1805,1.17,,,-,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,1,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,2,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,2,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,2,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,2,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,2,1,1,대신밸런스제9호스팩,-,-,-,,,,12.27,,1697.85,-6,,1798,1.31,,,,,,,0,0,0
55:27.5,00:00.0,00:00.0,369370,1,2,1,1,대신밸런스제9호스팩,,,,,,,,,,,,,,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,1,1,1,대신정보통신,2075,18,16,0.86,0.75,6.4,145.41,87.18,30.32,41,33.07,649,2.07,10,0.74,24.58,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,1,1,1,대신정보통신,1759,21,15,1.2,0.86,5.91,216.69,63.59,36.17,39,24.2,678,1.4,10,1.05,25.5,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,1,1,1,대신정보통신,1938,23,17,1.21,0.87,6.33,157.77,101.33,42.96,44,44.58,712,2.75,10,0.51,22.74,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,1,1,1,대신정보통신,,,,,,,,,,,,,,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,2,1,1,대신정보통신,315,-26,-22,-8.4,-7.04,1.86,256.6,65.31,22.62,-58,95.51,610,1.77,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,2,1,1,대신정보통신,491,-2,-2,-0.38,-0.34,7.48,229.91,59.57,21.74,-4,36.92,606,2.68,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,2,1,1,대신정보통신,830,54,41,6.48,5,10.16,266.75,103.59,43.33,108,28,714,2.73,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,2,1,1,대신정보통신,301,-2,-1,-0.65,-0.24,6.33,157.77,101.33,42.96,-2,44.58,712,2.75,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,2,1,1,대신정보통신,242,-41,-32,-16.75,-13.31,2.88,200.55,94.42,24.16,-84,157.33,618,4.51,,,,,,,0,0,0
55:28.0,00:00.0,00:00.0,20180,1,2,1,1,대신정보통신,,,,,,,,,,,,,,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,1,1,1,대아티아이,1027,78,63,7.61,6.13,7.16,33.22,246.67,1190.03,91,90.56,1291,6.36,20,0.24,22.06,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,1,1,1,대아티아이,1142,90,23,7.92,2.04,2.32,53.41,194.33,1207.74,30,172.41,1327,3.95,20,0.38,65.81,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,1,1,1,대아티아이,1323,88,73,6.67,5.51,7.19,60.39,181.54,1303.1,99,58.18,1437,4.02,20,0.35,20.13,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,1,1,1,대아티아이,,,,,,,,,,,,,,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,2,1,1,대아티아이,309,29,15,9.54,4.76,0.93,65.1,176.43,1236.26,19,484.58,1361,4.5,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,2,1,1,대아티아이,291,16,13,5.63,4.61,0.69,50.8,191.39,1258.1,19,730.31,1397,5.02,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,2,1,1,대아티아이,470,35,28,7.44,5.93,7.19,60.39,181.54,1303.1,37,58.18,1437,4.02,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,2,1,1,대아티아이,287,24,19,8.42,6.73,7.39,65.27,175.01,1310.6,27,50.52,1447,3.58,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,2,1,1,대아티아이,332,28,27,8.41,8.1,8.38,68.14,172.58,1357.62,36,52.88,1486,4.25,,,,,,,0,0,0
55:28.4,00:00.0,00:00.0,45390,1,2,1,1,대아티아이,,,,,,,,,,,,,,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,1,1,1,대양전기공업,1229,95,127,7.72,10.32,6.69,29.94,224.33,3836.21,1326,9.09,20884,0.58,,,-,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,1,1,1,대양전기공업,1769,149,125,8.4,7.07,6.19,25.21,246.86,4094.7,1306,10.64,22186,0.63,200,1.44,15,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,1,1,1,대양전기공업,1892,163,138,8.62,7.31,6.48,15.95,328.03,4344.9,1446,10.69,23584,0.66,200,1.29,13.43,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,1,1,1,대양전기공업,1469,,,,,,,,,,,,,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,2,1,1,대양전기공업,416,37,32,8.93,7.59,5.9,27.22,225.48,4189.51,330,8.9,22792,0.5,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,2,1,1,대양전기공업,469,41,36,8.79,7.75,4.57,23.7,249.94,4265.02,380,11.13,23181,0.49,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,2,1,1,대양전기공업,576,50,38,8.63,6.56,6.48,15.95,328.03,4344.9,395,10.69,23584,0.66,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,2,1,1,대양전기공업,325,29,27,8.78,8.42,6.2,22.29,182.3,4363.35,286,12.12,23676,0.71,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,2,1,1,대양전기공업,358,24,20,6.84,5.51,5.59,22.04,169.45,4405.23,206,14.96,23883,0.79,,,,,,,0,0,0
55:28.9,00:00.0,00:00.0,108380,1,2,1,1,대양전기공업,,,,,,,,,,,,,,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,1,1,1,대양제지,2818,416,305,14.77,10.83,30.75,78.94,88.13,776.03,1131,2.76,5130,0.61,50,1.6,3.62,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,1,1,1,대양제지,2594,327,257,12.61,9.9,19.02,57.68,147.77,938.86,876,3.71,6114,0.53,40,1.23,3.74,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,1,1,1,대양제지,2140,101,32,4.71,1.48,2.46,62.83,135.33,960.56,123,25.68,6475,0.49,40,1.27,7.59,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,1,1,1,대양제지,,,,,,,,,,,,,,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,2,1,1,대양제지,596,62,57,10.39,9.62,15.45,63.56,142.96,1014.29,216,3.51,6578,0.41,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,2,1,1,대양제지,596,30,35,5.11,5.88,13.13,64.07,138.88,1041.29,136,4.23,6984,0.41,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,2,1,1,대양제지,362,-48,-116,-13.26,-32.13,2.46,62.83,135.33,960.56,-426,25.68,6475,0.49,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,2,1,1,대양제지,335,-11,5,-3.42,1.35,-1.33,59.96,135.37,959.41,5,-48.02,6501,0.5,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,2,1,1,대양제지,351,-13,-5,-3.7,-1.3,-6.07,56.76,128.21,953.1,-30,-10.38,6454,0.51,,,,,,,0,0,0
55:29.4,00:00.0,00:00.0,6580,1,2,1,1,대양제지,,,,,,,,,,,,,,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,1,1,1,대원,3330,286,307,8.59,9.22,11.72,54.88,238.07,4941.14,2723,4.22,24678,0.47,250,2.17,9.18,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,1,1,1,대원,2341,138,93,5.9,3.96,3.38,72.8,215.14,5039.13,844,13.27,25387,0.44,250,2.23,29.54,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,1,1,1,대원,2101,34,-101,1.59,-4.8,-3.71,75.16,129.36,4577.69,-879,-10.87,22778,0.42,250,2.62,-29.01,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,1,1,1,대원,2774,131,,4.71,,,,,,,,,,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,2,1,1,대원,406,-10,-22,-2.52,-5.38,0.99,73.3,230.93,4820.77,-195,35.04,24576,0.35,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,2,1,1,대원,524,-10,37,-1.88,7.13,2.03,71.21,215.09,4871.91,319,22.03,24681,0.45,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,2,1,1,대원,694,16,-121,2.35,-17.46,-3.71,75.16,129.36,4577.69,-1016,-10.87,22778,0.42,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,2,1,1,대원,564,13,57,2.31,10.08,-1.69,70.73,141.54,4588.04,479,-23.88,23047,0.42,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,2,1,1,대원,738,28,82,3.78,11.16,1.92,75.55,140.45,4614.29,644,22.98,23211,0.45,,,,,,,0,0,0
55:29.9,00:00.0,00:00.0,7680,1,2,1,1,대원,,,,,,,,,,,,,,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,1,1,1,대원미디어,1634,64,42,3.92,2.54,2.89,23.66,253.04,997.26,165,60.38,6539,1.53,100,1,49.22,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,1,1,1,대원미디어,1915,37,32,1.91,1.66,1.38,34.53,155.08,997.95,87,77.18,6499,1.04,-,-,-,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,1,1,1,대원미디어,2662,72,65,2.71,2.44,5.03,32.46,157.7,1255.26,326,28.55,6970,1.33,-,-,-,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,1,1,1,대원미디어,,,,,,,,,,,,,,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,2,1,1,대원미디어,657,24,20,3.61,3.02,0.89,37.66,143.03,1207.21,105,106.15,6586,0.9,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,2,1,1,대원미디어,698,28,25,3.98,3.53,3.5,36.66,138.51,1237.68,153,30.56,6745,1.01,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,2,1,1,대원미디어,758,12,18,1.54,2.32,5.03,32.46,157.7,1255.26,90,28.55,6970,1.33,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,2,1,1,대원미디어,762,39,34,5.07,4.45,7.89,35.96,148.29,1288.88,169,43,7144,3.11,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,2,1,1,대원미디어,650,40,32,6.09,4.86,8.99,35.62,141.66,1326.65,190,64,7343,5.24,,,,,,,0,0,0
55:30.4,00:00.0,00:00.0,48910,1,2,1,1,대원미디어,,,,,,,,,,,,,,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,1,1,1,대원산업,6970,305,281,4.37,4.03,10.66,64.9,207.66,2698.77,1404,3.82,13736,0.39,125,2.33,8.9,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,1,1,1,대원산업,6610,263,404,3.98,6.11,13.32,55.11,230.24,3056.33,1950,3.04,15540,0.38,125,2.11,6.41,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,1,1,1,대원산업,6426,281,181,4.37,2.81,5.61,53.15,228.77,3202.3,902,6.13,16584,0.33,125,2.26,13.86,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,1,1,1,대원산업,,,,,,,,,,,,,,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,2,1,1,대원산업,1191,27,91,2.25,7.63,6.43,47.6,255.52,3036.5,454,5.39,15354,0.34,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,2,1,1,대원산업,1576,17,-52,1.06,-3.27,1.85,69.91,188.88,2979.26,-257,18.88,15168,0.35,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,2,1,1,대원산업,2232,243,215,10.9,9.65,5.61,53.15,228.77,3202.3,1075,6.13,16584,0.33,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,2,1,1,대원산업,1944,12,48,0.6,2.46,9.48,53.43,227.83,3221.84,239,5.01,16887,0.45,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,2,1,1,대원산업,2090,81,22,3.87,1.03,7.19,53.34,225.9,3239.88,108,7.21,17039,0.49,,,,,,,0,0,0
55:30.9,00:00.0,00:00.0,5710,1,2,1,1,대원산업,,,,,,,,,,,,,,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,1,1,1,대유,287,70,61,24.5,21.07,13.43,11.59,1901.56,1108.23,558,21.58,4483,2.69,147,1.22,32.88,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,1,1,1,대유,297,53,49,17.97,16.55,7.91,14.31,1571.07,1161.73,362,21.21,4661,1.65,167,2.17,46.07,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,1,1,1,대유,336,46,50,13.69,14.8,7.71,43.16,237.12,1222.64,367,23.38,4855,1.77,,,-,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,1,1,1,대유,,,,,,,,,,,,,,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,2,1,1,대유,114,40,32,35.23,28.14,8.48,18.62,750.62,1252.96,236,22.3,4873,1.85,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,2,1,1,대유,93,2,8,2.2,8.42,7.14,19.36,512.2,1270.34,58,22.94,5011,1.62,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,2,1,1,대유,13,-35,-22,-261.3,-164.17,7.71,43.16,237.12,1222.64,-162,23.36,4855,1.76,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,2,1,1,대유,125,46,36,36.76,28.68,7.76,43.92,80.32,1352.4,257,24.59,5260,1.84,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,2,1,1,대유,117,40,20,33.84,17.31,5.78,50.01,83.25,948.95,143,30.38,5662,1.63,,,,,,,0,0,0
55:31.3,00:00.0,00:00.0,290380,1,2,1,1,대유,,,,,,,,,,,,,,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,1,1,1,대유에이피,1940,104,80,5.36,4.15,24.53,97.99,75.31,647.77,975,5.88,3796,1.51,200,3.49,27.06,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,1,1,1,대유에이피,1575,101,80,6.41,5.07,,167.21,81.33,750.26,733,9.73,4288,1.66,200,2.81,27.28,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,1,1,1,대유에이피,1718,141,58,8.21,3.36,11.93,245.41,65.21,824.4,530,14.1,4593,1.63,200,2.68,37.76,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,1,1,1,대유에이피,,,,,,,,,,,,,,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,2,1,1,대유에이피,399,32,10,8.14,2.4,22.96,228.13,73.09,758.35,88,6.35,4245,1.35,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,2,1,1,대유에이피,461,45,38,9.84,8.31,26.2,217.29,77.43,828.71,352,5.95,4652,1.41,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,2,1,1,대유에이피,482,43,-3,9,-0.63,11.93,245.41,65.21,824.4,-27,14.1,4593,1.63,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,2,1,1,대유에이피,429,25,19,5.88,4.35,13.16,236.65,61.97,822.51,172,11.98,4733,1.48,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,2,1,1,대유에이피,442,12,-9,2.66,-2.07,8.74,253.45,90.27,839.76,-83,20.56,4998,1.7,,,,,,,0,0,0
55:31.8,00:00.0,00:00.0,290120,1,2,1,1,대유에이피,,,,,,,,,,,,,,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,1,1,1,대정화금,738,92,100,12.52,13.59,9.44,12.38,477.91,2718.86,1492,8.61,16125,0.8,300,2.33,21.22,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,1,1,1,대정화금,796,104,61,13.02,7.62,5.15,24.8,347.97,3341.26,855,17.49,17078,0.88,300,2.01,35.1,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,1,1,1,대정화금,802,101,89,12.63,11.12,7.15,25.81,226.78,3527.9,1254,30.22,17978,2.11,300,0.79,23.96,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,1,1,1,대정화금,,,,,,,,,,,,,,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,2,1,1,대정화금,202,30,25,14.9,12.24,5.7,27.15,201.46,2919.55,348,18.91,17407,1.05,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,2,1,1,대정화금,198,21,16,10.66,8.21,4.84,28.31,199.34,2965.34,229,36.02,17655,1.7,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,2,1,1,대정화금,209,27,20,12.96,9.44,7.15,25.81,226.78,3527.9,276,30.22,17978,2.11,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,2,1,1,대정화금,189,20,20,10.43,10.78,6.53,27.17,190.89,3517.61,283,22.52,17868,1.43,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,2,1,1,대정화금,245,9,8,3.7,3.24,5.08,20.46,297.59,3522.62,110,30.57,18041,1.52,,,,,,,0,0,0
55:32.3,00:00.0,00:00.0,120240,1,2,1,1,대정화금,,,,,,,,,,,,,,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,1,1,1,대주산업,841,34,17,3.99,2,3.31,75.8,56.24,154.37,48,30.52,1440,1.01,30,2.07,63.15,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,1,1,1,대주산업,843,27,18,3.21,2.14,3.51,67.15,67.31,160.72,51,27.61,1472,0.96,30,2.13,58.75,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,1,1,1,대주산업,852,45,35,5.25,4.06,6.59,65.38,89.71,171.63,99,22.11,1530,1.43,35,1.6,35.41,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,1,1,1,대주산업,,,,,,,,,,,,,,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,2,1,1,대주산업,213,11,9,5.35,4.17,5.47,67.95,79.01,162.23,25,14.37,1480,0.77,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,2,1,1,대주산업,206,10,8,4.71,3.65,6.7,65.84,83.47,166.25,21,17.97,1501,1.17,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,2,1,1,대주산업,221,15,14,6.73,6.17,6.59,65.38,89.71,171.63,40,22.11,1530,1.43,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,2,1,1,대주산업,219,8,4,3.43,1.87,6.6,66.52,95.56,167.33,12,21.95,1507,1.42,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,2,1,1,대주산업,198,6,5,3.23,2.56,5.82,59.92,97.55,170.13,15,33,1522,1.9,,,,,,,0,0,0
55:32.7,00:00.0,00:00.0,3310,1,2,1,1,대주산업,,,,,,,,,,,,,,,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,1,1,1,대주전자재료,1029,37,5,3.63,0.46,0.58,107.45,90.09,643.88,27,655.08,5586,3.13,-,-,4.71,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,1,1,1,대주전자재료,1164,27,-7,2.29,-0.6,-1.11,132.73,66.2,631.82,-59,-301.11,5474,3.25,-,-,-,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,1,1,1,대주전자재료,1545,90,53,5.84,3.4,6.12,136.13,76.76,706.58,331,140.54,5742,8.09,50,0.11,15.02,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,1,1,1,대주전자재료,1946,211,163,10.84,8.38,17.44,,,,1054,75.08,6801,11.63,50,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,2,1,1,대주전자재료,377,21,12,5.53,3.18,2.87,134.96,65.92,666.71,75,222.52,5675,6.07,,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,2,1,1,대주전자재료,397,30,24,7.62,5.97,5.61,133,69.69,692.29,147,145.49,5812,7.67,,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,2,1,1,대주전자재료,393,14,-1,3.57,-0.14,6.12,136.13,76.76,706.58,-5,140.54,5742,8.09,,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,2,1,1,대주전자재료,460,51,50,11.06,10.84,9.55,134.41,74.11,760.2,318,77.29,6055,6.85,,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,2,1,1,대주전자재료,503,46,40,9.23,7.93,12.46,137.55,80.08,811.88,258,67.03,6340,7.6,,,,,,,0,0,0
55:33.3,00:00.0,00:00.0,78600,1,2,1,1,대주전자재료,511,56,,10.96,,,,,,252,313.92,,,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,1,1,1,대창솔루션,517,-81,-111,-15.58,-21.5,-20.84,199.67,39.54,358.64,-111,-7.22,486,1.65,-,-,-,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,1,1,1,대창솔루션,652,10,-48,1.51,-7.43,-8.25,136.62,40.62,308.25,-37,-10.94,424,0.94,-,-,-,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,1,1,1,대창솔루션,475,-112,-267,-23.57,-56.11,-48.93,191.35,23.27,149.48,-165,-3,269,1.84,-,-,-,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,1,1,1,대창솔루션,,,,,,,,,,,,,,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,2,1,1,대창솔루션,124,-41,-56,-32.79,-45.03,-20.34,142.65,29.52,261.43,-34,-4.74,369,0.89,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,2,1,1,대창솔루션,63,-9,-19,-14.61,-30.25,-18.73,142.67,20.96,249.61,-12,-5.08,357,1.02,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,2,1,1,대창솔루션,144,-46,-172,-32.2,-119.58,-48.93,191.35,23.27,149.48,-106,-3,269,1.84,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,2,1,1,대창솔루션,97,-15,-19,-15.26,-19.94,-50.4,207.22,23.72,138.04,-12,-2.83,257,1.8,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,2,1,1,대창솔루션,117,-10,-14,-8.33,-12.22,-47.16,192.17,19.05,114.18,-8,-5.31,233,3.14,,,,,,,0,0,0
55:33.7,00:00.0,00:00.0,96350,1,2,1,1,대창솔루션,,,,,,,,,,,,,,,,,,,,0,0,0
55:34.1,00:00.0,00:00.0,140520,1,1,1,1,대창스틸,2179,48,-196,2.22,-8.98,-11.14,153.56,41.85,861.31,-578,-4.77,4809,0.57,100,3.63,-17.31,,,,0,0,0
55:34.1,00:00.0,00:00.0,140520,1,1,1,1,대창스틸,1976,41,-,2.08,0.01,-0.74,133.57,39.4,834.29,-35,-69.76,4685,0.52,100,4.08,-284.72,,,,0,0,0
55:34.1,00:00.0,00:00.0,140520,1,1,1,1,대창스틸,1713,-24,-65,-1.4,-3.82,-7.09,148.93,31.68,750.88,-317,-7.92,4252,0.59,100,3.98,-31.54,,,,0,0,0
55:34.1,00:00.0,00:00.0,140520,1,1,1,1,대창스틸,,,,,,,,,,,,,,,,,,,,0,0,0
55:34.1,00:00.0,00:00.0,140520,1,2,1,1,대창스틸,348,-45,-48,-13.04,-13.64,-4.21,130.77,29.65,769.14,-235,-10.3,4358,0.45,,,,,,,0,0,0
55:34.1,00:00.0,00:00.0,140520,1,2,1,1,대창스틸,423,13,-,2.99,-0.06,-12.85,145.66,34.52,769.38,1,-3.68,4360,0.51,,,,,,,0,0,0
